ID,Score
8421,1.0
8422,1.0
8423,1.0
8424,1.0
8425,1.0
8426,1.0
8427,1.0
8428,3.0
8429,3.0
8430,3.0
8431,3.0
8432,3.0
8433,3.0
8434,1.0
8435,1.0
8436,2.0
8437,2.0
8438,2.0
8439,2.0
8440,3.0
8441,3.0
8442,3.0
8443,3.0
8444,3.0
8445,3.0
8446,2.0
8447,2.0
8448,2.0
8449,2.0
8450,1.0
8451,1.0
8452,2.0
8453,2.0
8454,2.0
8455,2.0
8456,3.0
8457,3.0
8458,3.0
8459,3.0
8460,1.0
8461,1.0
8462,1.0
8463,1.0
8464,1.0
8465,1.0
8466,1.0
8467,1.0
8468,1.0
8469,1.0
8470,1.0
8471,1.0
8472,1.0
8473,1.0
8474,1.0
8475,1.0
8476,3.0
8477,3.0
8478,3.0
8479,3.0
8480,3.0
8481,3.0
8482,1.0
8483,1.0
8484,2.0
8485,2.0
8486,2.0
8487,2.0
8488,3.0
8489,3.0
8490,3.0
8491,3.0
8492,3.0
8493,3.0
8494,2.0
8495,2.0
8496,2.0
8497,2.0
8498,1.0
8499,1.0
8500,2.0
8501,2.0
8502,2.0
8503,2.0
8504,3.0
8505,3.0
8506,3.0
8507,3.0
8508,1.0
8509,1.0
8510,1.0
8511,1.0
8512,1.0
8513,1.0
8514,1.0
8515,1.0
8516,1.0
8517,1.0
8518,1.0
8519,1.0
8520,2.0
8521,2.0
8522,2.0
8523,2.0
8524,3.0
8525,3.0
8526,3.0
8527,3.0
8528,3.0
8529,3.0
8530,3.0
8531,3.0
8532,2.0
8533,2.0
8534,2.0
8535,2.0
8536,3.0
8537,3.0
8538,4.0
8539,3.0
8540,4.0
8541,4.0
8542,2.0
8543,2.0
8544,2.0
8545,2.0
8546,1.0
8547,1.0
8548,2.0
8549,2.0
8550,2.0
8551,2.0
8552,4.0
8553,4.0
8554,4.0
8555,4.0
8556,1.0
8557,1.0
8558,1.0
8559,1.0
8560,1.0
8561,1.0
8562,1.0
8563,1.0
8564,1.0
8565,1.0
8566,1.0
8567,1.0
8568,3.0
8569,3.0
8570,2.0
8571,2.0
8572,3.0
8573,3.0
8574,3.0
8575,5.0
8576,3.0
8577,3.0
8578,3.0
8579,3.0
8580,4.0
8581,4.0
8582,2.0
8583,2.0
8584,3.0
8585,2.0
8586,4.0
8587,4.0
8588,4.0
8589,4.0
8590,2.0
8591,2.0
8592,2.0
8593,2.0
8594,1.0
8595,1.0
8596,2.0
8597,2.0
8598,2.0
8599,2.0
8600,4.0
8601,4.0
8602,3.0
8603,3.0
8604,1.0
8605,1.0
8606,1.0
8607,1.0
8608,1.0
8609,1.0
8610,1.0
8611,1.0
8612,1.0
8613,1.0
8614,1.0
8615,1.0
8616,2.0
8617,2.0
8618,2.0
8619,2.0
8620,3.0
8621,3.0
8622,5.0
8623,5.0
8624,3.0
8625,3.0
8626,5.0
8627,5.0
8628,4.0
8629,4.0
8630,2.0
8631,2.0
8632,4.0
8633,4.0
8634,4.0
8635,4.0
8636,4.0
8637,4.0
8638,2.0
8639,2.0
8640,2.0
8641,2.0
8642,1.0
8643,1.0
8644,2.0
8645,2.0
8646,2.0
8647,2.0
8648,2.0
8649,2.0
8650,3.0
8651,3.0
8652,1.0
8653,1.0
8654,1.0
8655,1.0
8656,1.0
8657,1.0
8658,1.0
8659,1.0
8660,1.0
8661,1.0
8662,1.0
8663,1.0
8664,2.0
8665,2.0
8666,2.0
8667,2.0
8668,3.0
8669,3.0
8670,5.0
8671,5.0
8672,3.0
8673,3.0
8674,5.0
8675,5.0
8676,5.0
8677,5.0
8678,5.0
8679,2.0
8680,3.0
8681,3.0
8682,4.0
8683,4.0
8684,4.0
8685,4.0
8686,2.0
8687,2.0
8688,2.0
8689,2.0
8690,1.0
8691,1.0
8692,2.0
8693,2.0
8694,2.0
8695,2.0
8696,4.0
8697,4.0
8698,4.0
8699,4.0
8700,1.0
8701,1.0
8702,1.0
8703,1.0
8704,1.0
8705,1.0
8706,3.0
8707,3.0
8708,1.0
8709,1.0
8710,1.0
8711,1.0
8712,3.0
8713,2.0
8714,2.0
8715,2.0
8716,3.0
8717,3.0
8718,3.0
8719,3.0
8720,3.0
8721,3.0
8722,3.0
8723,3.0
8724,4.0
8725,4.0
8726,2.0
8727,2.0
8728,3.0
8729,3.0
8730,4.0
8731,4.0
8732,4.0
8733,4.0
8734,2.0
8735,2.0
8736,2.0
8737,2.0
8738,1.0
8739,1.0
8740,2.0
8741,2.0
8742,2.0
8743,2.0
8744,4.0
8745,4.0
8746,4.0
8747,4.0
8748,1.0
8749,1.0
8750,1.0
8751,1.0
8752,1.0
8753,1.0
8754,1.0
8755,1.0
8756,1.0
8757,1.0
8758,1.0
8759,1.0
8760,1.0
8761,1.0
8762,1.0
8763,1.0
8764,3.0
8765,3.0
8766,5.0
8767,5.0
8768,3.0
8769,3.0
8770,5.0
8771,5.0
8772,5.0
8773,5.0
8774,5.0
8775,5.0
8776,5.0
8777,4.0
8778,4.0
8779,4.0
8780,4.0
8781,4.0
8782,4.0
8783,4.0
8784,5.0
8785,5.0
8786,1.0
8787,1.0
8788,5.0
8789,5.0
8790,4.0
8791,4.0
8792,4.0
8793,4.0
8794,4.0
8795,4.0
8796,1.0
8797,1.0
8798,1.0
8799,1.0
8800,1.0
8801,1.0
8802,1.0
8803,1.0
8804,1.0
8805,1.0
8806,1.0
8807,1.0
8808,1.0
8809,1.0
8810,1.0
8811,1.0
8812,3.0
8813,3.0
8814,3.0
8815,3.0
8816,3.0
8817,3.0
8818,3.0
8819,3.0
8820,4.0
8821,4.0
8822,2.0
8823,2.0
8824,3.0
8825,3.0
8826,4.0
8827,3.0
8828,4.0
8829,4.0
8830,2.0
8831,2.0
8832,2.0
8833,2.0
8834,1.0
8835,1.0
8836,2.0
8837,2.0
8838,2.0
8839,2.0
8840,4.0
8841,4.0
8842,3.0
8843,3.0
8844,1.0
8845,1.0
8846,1.0
8847,1.0
8848,1.0
8849,1.0
8850,1.0
8851,1.0
8852,1.0
8853,1.0
8854,1.0
8855,1.0
8856,2.0
8857,2.0
8858,2.0
8859,2.0
8860,3.0
8861,3.0
8862,3.0
8863,3.0
8864,3.0
8865,3.0
8866,5.0
8867,5.0
8868,4.0
8869,4.0
8870,2.0
8871,2.0
8872,4.0
8873,4.0
8874,4.0
8875,4.0
8876,4.0
8877,4.0
8878,4.0
8879,4.0
8880,4.0
8881,4.0
8882,1.0
8883,4.0
8884,5.0
8885,5.0
8886,4.0
8887,4.0
8888,4.0
8889,4.0
8890,4.0
8891,4.0
8892,5.0
8893,5.0
8894,1.0
8895,1.0
8896,1.0
8897,1.0
8898,3.0
8899,3.0
8900,1.0
8901,1.0
8902,1.0
8903,1.0
8904,3.0
8905,3.0
8906,3.0
8907,3.0
8908,3.0
8909,3.0
8910,5.0
8911,5.0
8912,5.0
8913,5.0
8914,5.0
8915,5.0
8916,5.0
8917,5.0
8918,5.0
8919,5.0
8920,5.0
8921,5.0
8922,4.0
8923,4.0
8924,5.0
8925,5.0
8926,4.0
8927,4.0
8928,5.0
8929,5.0
8930,4.0
8931,4.0
8932,5.0
8933,5.0
8934,5.0
8935,5.0
8936,4.0
8937,4.0
8938,4.0
8939,4.0
8940,5.0
8941,5.0
8942,5.0
8943,5.0
8944,1.0
8945,1.0
8946,2.0
8947,2.0
8948,1.0
8949,1.0
8950,1.0
8951,1.0
8952,3.0
8953,3.0
8954,2.0
8955,2.0
8956,5.0
8957,5.0
8958,5.0
8959,5.0
8960,5.0
8961,5.0
8962,5.0
8963,5.0
8964,5.0
8965,5.0
8966,5.0
8967,5.0
8968,5.0
8969,5.0
8970,5.0
8971,5.0
8972,5.0
8973,5.0
8974,4.0
8975,4.0
8976,5.0
8977,5.0
8978,4.0
8979,4.0
8980,5.0
8981,5.0
8982,5.0
8983,5.0
8984,4.0
8985,4.0
8986,5.0
8987,5.0
8988,5.0
8989,5.0
8990,5.0
8991,5.0
8992,1.0
8993,1.0
8994,3.0
8995,3.0
8996,1.0
8997,1.0
8998,1.0
8999,1.0
9000,3.0
9001,3.0
9002,2.0
9003,2.0
9004,5.0
9005,5.0
9006,5.0
9007,5.0
9008,5.0
9009,5.0
9010,5.0
9011,5.0
9012,5.0
9013,5.0
9014,5.0
9015,5.0
9016,5.0
9017,5.0
9018,4.0
9019,4.0
9020,5.0
9021,5.0
9022,4.0
9023,4.0
9024,5.0
9025,5.0
9026,4.0
9027,4.0
9028,5.0
9029,5.0
9030,4.0
9031,4.0
9032,4.0
9033,4.0
9034,4.0
9035,4.0
9036,5.0
9037,5.0
9038,1.0
9039,1.0
9040,1.0
9041,1.0
9042,3.0
9043,3.0
9044,1.0
9045,1.0
9046,3.0
9047,3.0
9048,3.0
9049,3.0
9050,2.0
9051,2.0
9052,3.0
9053,3.0
9054,5.0
9055,5.0
9056,3.0
9057,3.0
9058,5.0
9059,5.0
9060,4.0
9061,4.0
9062,5.0
9063,4.0
9064,4.0
9065,4.0
9066,4.0
9067,4.0
9068,4.0
9069,4.0
9070,4.0
9071,4.0
9072,2.0
9073,2.0
9074,1.0
9075,1.0
9076,2.0
9077,2.0
9078,2.0
9079,2.0
9080,4.0
9081,4.0
9082,3.0
9083,3.0
9084,1.0
9085,1.0
9086,1.0
9087,1.0
9088,1.0
9089,1.0
9090,1.0
9091,1.0
9092,1.0
9093,1.0
9094,1.0
9095,1.0
9096,1.0
9097,1.0
9098,1.0
9099,1.0
9100,3.0
9101,3.0
9102,3.0
9103,3.0
9104,3.0
9105,3.0
9106,5.0
9107,5.0
9108,4.0
9109,4.0
9110,2.0
9111,2.0
9112,4.0
9113,4.0
9114,4.0
9115,4.0
9116,4.0
9117,4.0
9118,4.0
9119,4.0
9120,2.0
9121,2.0
9122,1.0
9123,1.0
9124,2.0
9125,2.0
9126,2.0
9127,2.0
9128,4.0
9129,4.0
9130,3.0
9131,4.0
9132,1.0
9133,1.0
9134,1.0
9135,1.0
9136,1.0
9137,1.0
9138,1.0
9139,1.0
9140,1.0
9141,1.0
9142,1.0
9143,1.0
9144,1.0
9145,1.0
9146,1.0
9147,1.0
9148,3.0
9149,3.0
9150,3.0
9151,3.0
9152,3.0
9153,3.0
9154,3.0
9155,1.0
9156,4.0
9157,4.0
9158,2.0
9159,2.0
9160,3.0
9161,3.0
9162,4.0
9163,4.0
9164,4.0
9165,4.0
9166,2.0
9167,2.0
9168,2.0
9169,2.0
9170,1.0
9171,1.0
9172,5.0
9173,5.0
9174,4.0
9175,5.0
9176,4.0
9177,4.0
9178,4.0
9179,5.0
9180,5.0
9181,5.0
9182,1.0
9183,1.0
9184,1.0
9185,1.0
9186,3.0
9187,3.0
9188,3.0
9189,1.0
9190,3.0
9191,3.0
9192,3.0
9193,3.0
9194,2.0
9195,2.0
9196,3.0
9197,3.0
9198,5.0
9199,5.0
9200,5.0
9201,5.0
9202,5.0
9203,5.0
9204,5.0
9205,5.0
9206,5.0
9207,5.0
9208,5.0
9209,5.0
9210,4.0
9211,4.0
9212,5.0
9213,5.0
9214,4.0
9215,4.0
9216,5.0
9217,5.0
9218,4.0
9219,4.0
9220,5.0
9221,5.0
9222,4.0
9223,4.0
9224,4.0
9225,4.0
9226,4.0
9227,4.0
9228,5.0
9229,5.0
9230,5.0
9231,1.0
9232,1.0
9233,1.0
9234,3.0
9235,3.0
9236,1.0
9237,1.0
9238,3.0
9239,3.0
9240,3.0
9241,3.0
9242,3.0
9243,3.0
9244,3.0
9245,3.0
9246,5.0
9247,5.0
9248,3.0
9249,3.0
9250,5.0
9251,5.0
9252,4.0
9253,4.0
9254,4.0
9255,4.0
9256,4.0
9257,4.0
9258,4.0
9259,4.0
9260,4.0
9261,4.0
9262,4.0
9263,4.0
9264,5.0
9265,5.0
9266,1.0
9267,1.0
9268,5.0
9269,5.0
9270,4.0
9271,4.0
9272,4.0
9273,4.0
9274,4.0
9275,4.0
9276,1.0
9277,1.0
9278,1.0
9279,1.0
9280,1.0
9281,1.0
9282,1.0
9283,1.0
9284,1.0
9285,1.0
9286,1.0
9287,1.0
9288,2.0
9289,2.0
9290,2.0
9291,2.0
9292,3.0
9293,3.0
9294,3.0
9295,3.0
9296,3.0
9297,3.0
9298,3.0
9299,3.0
9300,4.0
9301,4.0
9302,2.0
9303,2.0
9304,4.0
9305,4.0
9306,4.0
9307,4.0
9308,4.0
9309,4.0
9310,4.0
9311,4.0
9312,2.0
9313,2.0
9314,1.0
9315,1.0
9316,2.0
9317,2.0
9318,2.0
9319,2.0
9320,4.0
9321,4.0
9322,4.0
9323,4.0
9324,1.0
9325,1.0
9326,1.0
9327,1.0
9328,1.0
9329,1.0
9330,1.0
9331,1.0
9332,1.0
9333,1.0
9334,1.0
9335,1.0
9336,2.0
9337,2.0
9338,2.0
9339,2.0
9340,3.0
9341,3.0
9342,3.0
9343,3.0
9344,3.0
9345,3.0
9346,1.0
9347,1.0
9348,2.0
9349,2.0
9350,2.0
9351,2.0
9352,3.0
9353,3.0
9354,3.0
9355,3.0
9356,3.0
9357,3.0
9358,2.0
9359,2.0
9360,2.0
9361,2.0
9362,1.0
9363,1.0
9364,2.0
9365,2.0
9366,2.0
9367,2.0
9368,4.0
9369,3.0
9370,3.0
9371,3.0
9372,1.0
9373,1.0
9374,1.0
9375,1.0
9376,1.0
9377,1.0
9378,1.0
9379,1.0
9380,1.0
9381,1.0
9382,1.0
9383,1.0
9384,2.0
9385,2.0
9386,2.0
9387,2.0
9388,3.0
9389,3.0
9390,3.0
9391,3.0
9392,3.0
9393,3.0
9394,3.0
9395,3.0
9396,2.0
9397,2.0
9398,2.0
9399,2.0
9400,2.0
9401,2.0
9402,3.0
9403,3.0
9404,1.0
9405,1.0
9406,2.0
9407,2.0
9408,2.0
9409,2.0
9410,1.0
9411,1.0
9412,2.0
9413,2.0
9414,2.0
9415,2.0
9416,2.0
9417,2.0
9418,3.0
9419,3.0
9420,1.0
9421,1.0
9422,1.0
9423,1.0
9424,1.0
9425,1.0
9426,1.0
9427,1.0
9428,1.0
9429,1.0
9430,1.0
9431,1.0
9432,1.0
9433,1.0
9434,1.0
9435,1.0
9436,3.0
9437,3.0
9438,3.0
9439,3.0
9440,3.0
9441,3.0
9442,1.0
9443,1.0
9444,2.0
9445,2.0
9446,2.0
9447,2.0
9448,3.0
9449,3.0
9450,3.0
9451,3.0
9452,3.0
9453,3.0
9454,2.0
9455,2.0
9456,2.0
9457,2.0
9458,1.0
9459,1.0
9460,2.0
9461,2.0
9462,2.0
9463,2.0
9464,3.0
9465,3.0
9466,3.0
9467,3.0
9468,1.0
9469,1.0
9470,1.0
9471,1.0
9472,1.0
9473,1.0
9474,1.0
9475,1.0
9476,1.0
9477,1.0
9478,1.0
9479,1.0
9480,1.0
9481,1.0
9482,1.0
9483,1.0
9484,3.0
9485,3.0
9486,3.0
9487,3.0
9488,3.0
9489,3.0
9490,1.0
9491,1.0
9492,2.0
9493,2.0
9494,2.0
9495,2.0
9496,3.0
9497,3.0
9498,3.0
9499,3.0
9500,2.0
9501,2.0
9502,2.0
9503,2.0
9504,2.0
9505,2.0
9506,1.0
9507,1.0
9508,2.0
9509,2.0
9510,2.0
9511,2.0
9512,3.0
9513,3.0
9514,3.0
9515,3.0
9516,1.0
9517,1.0
9518,1.0
9519,1.0
9520,1.0
9521,1.0
9522,1.0
9523,1.0
9524,1.0
9525,1.0
9526,1.0
9527,1.0
9528,2.0
9529,2.0
9530,2.0
9531,2.0
9532,3.0
9533,3.0
9534,3.0
9535,3.0
9536,3.0
9537,3.0
9538,3.0
9539,3.0
9540,2.0
9541,2.0
9542,2.0
9543,2.0
9544,3.0
9545,3.0
9546,3.0
9547,3.0
9548,3.0
9549,3.0
9550,2.0
9551,2.0
9552,2.0
9553,2.0
9554,1.0
9555,1.0
9556,2.0
9557,2.0
9558,2.0
9559,2.0
9560,4.0
9561,4.0
9562,3.0
9563,3.0
9564,1.0
9565,1.0
9566,1.0
9567,1.0
9568,1.0
9569,1.0
9570,1.0
9571,1.0
9572,1.0
9573,1.0
9574,1.0
9575,1.0
9576,3.0
9577,3.0
9578,2.0
9579,2.0
9580,3.0
9581,3.0
9582,3.0
9583,3.0
9584,3.0
9585,3.0
9586,3.0
9587,3.0
9588,2.0
9589,2.0
9590,2.0
9591,2.0
9592,2.0
9593,2.0
9594,4.0
9595,4.0
9596,2.0
9597,2.0
9598,2.0
9599,2.0
9600,2.0
9601,2.0
9602,1.0
9603,1.0
9604,2.0
9605,2.0
9606,2.0
9607,2.0
9608,2.0
9609,2.0
9610,3.0
9611,4.0
9612,1.0
9613,1.0
9614,1.0
9615,1.0
9616,1.0
9617,1.0
9618,1.0
9619,1.0
9620,1.0
9621,1.0
9622,1.0
9623,1.0
9624,2.0
9625,2.0
9626,2.0
9627,2.0
9628,3.0
9629,3.0
9630,3.0
9631,3.0
9632,3.0
9633,3.0
9634,1.0
9635,1.0
9636,2.0
9637,2.0
9638,2.0
9639,2.0
9640,2.0
9641,2.0
9642,3.0
9643,3.0
9644,2.0
9645,2.0
9646,2.0
9647,2.0
9648,1.0
9649,1.0
9650,2.0
9651,2.0
9652,2.0
9653,2.0
9654,4.0
9655,4.0
9656,3.0
9657,3.0
9658,1.0
9659,1.0
9660,1.0
9661,1.0
9662,1.0
9663,1.0
9664,1.0
9665,1.0
9666,1.0
9667,1.0
9668,1.0
9669,1.0
9670,1.0
9671,2.0
9672,2.0
9673,2.0
9674,3.0
9675,3.0
9676,3.0
9677,3.0
9678,3.0
9679,3.0
9680,1.0
9681,1.0
9682,2.0
9683,2.0
9684,2.0
9685,2.0
9686,3.0
9687,3.0
9688,4.0
9689,4.0
9690,4.0
9691,4.0
9692,2.0
9693,2.0
9694,2.0
9695,2.0
9696,1.0
9697,1.0
9698,2.0
9699,2.0
9700,2.0
9701,2.0
9702,4.0
9703,4.0
9704,4.0
9705,3.0
9706,1.0
9707,1.0
9708,1.0
9709,1.0
9710,1.0
9711,1.0
9712,3.0
9713,3.0
9714,1.0
9715,1.0
9716,1.0
9717,1.0
9718,3.0
9719,3.0
9720,2.0
9721,2.0
9722,3.0
9723,3.0
9724,3.0
9725,3.0
9726,3.0
9727,3.0
9728,5.0
9729,5.0
9730,4.0
9731,4.0
9732,4.0
9733,2.0
9734,4.0
9735,4.0
9736,4.0
9737,4.0
9738,4.0
9739,4.0
9740,2.0
9741,2.0
9742,2.0
9743,2.0
9744,1.0
9745,1.0
9746,2.0
9747,2.0
9748,2.0
9749,2.0
9750,4.0
9751,4.0
9752,4.0
9753,4.0
9754,1.0
9755,1.0
9756,1.0
9757,1.0
9758,1.0
9759,1.0
9760,1.0
9761,1.0
9762,1.0
9763,1.0
9764,1.0
9765,1.0
9766,1.0
9767,1.0
9768,1.0
9769,1.0
9770,3.0
9771,3.0
9772,5.0
9773,5.0
9774,3.0
9775,3.0
9776,5.0
9777,5.0
9778,4.0
9779,4.0
9780,5.0
9781,5.0
9782,5.0
9783,5.0
9784,4.0
9785,4.0
9786,5.0
9787,5.0
9788,4.0
9789,4.0
9790,5.0
9791,5.0
9792,1.0
9793,1.0
9794,5.0
9795,5.0
9796,4.0
9797,4.0
9798,4.0
9799,4.0
9800,4.0
9801,4.0
9802,1.0
9803,1.0
9804,1.0
9805,1.0
9806,1.0
9807,1.0
9808,1.0
9809,1.0
9810,1.0
9811,1.0
9812,1.0
9813,1.0
9814,1.0
9815,1.0
9816,1.0
9817,1.0
9818,3.0
9819,3.0
9820,5.0
9821,5.0
9822,5.0
9823,5.0
9824,5.0
9825,5.0
9826,5.0
9827,5.0
9828,5.0
9829,5.0
9830,5.0
9831,5.0
9832,5.0
9833,5.0
9834,5.0
9835,5.0
9836,5.0
9837,5.0
9838,5.0
9839,5.0
9840,5.0
9841,4.0
9842,5.0
9843,5.0
9844,5.0
9845,5.0
9846,4.0
9847,4.0
9848,5.0
9849,5.0
9850,5.0
9851,5.0
9852,1.0
9853,1.0
9854,1.0
9855,1.0
9856,3.0
9857,3.0
9858,1.0
9859,1.0
9860,1.0
9861,1.0
9862,2.0
9863,3.0
9864,2.0
9865,2.0
9866,3.0
9867,3.0
9868,5.0
9869,5.0
9870,3.0
9871,3.0
9872,5.0
9873,5.0
9874,5.0
9875,5.0
9876,5.0
9877,5.0
9878,4.0
9879,4.0
9880,4.0
9881,4.0
9882,4.0
9883,4.0
9884,4.0
9885,4.0
9886,5.0
9887,5.0
9888,1.0
9889,1.0
9890,5.0
9891,5.0
9892,4.0
9893,4.0
9894,4.0
9895,4.0
9896,4.0
9897,4.0
9898,1.0
9899,5.0
9900,1.0
9901,1.0
9902,1.0
9903,1.0
9904,3.0
9905,3.0
9906,1.0
9907,1.0
9908,3.0
9909,3.0
9910,3.0
9911,3.0
9912,3.0
9913,3.0
9914,3.0
9915,3.0
9916,5.0
9917,5.0
9918,5.0
9919,5.0
9920,5.0
9921,5.0
9922,5.0
9923,5.0
9924,5.0
9925,5.0
9926,5.0
9927,5.0
9928,4.0
9929,4.0
9930,5.0
9931,5.0
9932,4.0
9933,4.0
9934,5.0
9935,5.0
9936,4.0
9937,1.0
9938,5.0
9939,5.0
9940,4.0
9941,4.0
9942,4.0
9943,4.0
9944,4.0
9945,4.0
9946,1.0
9947,1.0
9948,1.0
9949,1.0
9950,1.0
9951,1.0
9952,1.0
9953,1.0
9954,1.0
9955,1.0
9956,1.0
9957,1.0
9958,2.0
9959,2.0
9960,2.0
9961,2.0
9962,3.0
9963,3.0
9964,3.0
9965,3.0
9966,3.0
9967,3.0
9968,5.0
9969,1.0
9970,2.0
9971,2.0
9972,2.0
9973,2.0
9974,3.0
9975,2.0
9976,4.0
9977,4.0
9978,4.0
9979,4.0
9980,2.0
9981,2.0
9982,2.0
9983,2.0
9984,1.0
9985,1.0
9986,2.0
9987,2.0
9988,2.0
9989,2.0
9990,4.0
9991,4.0
9992,3.0
9993,3.0
9994,1.0
9995,1.0
9996,1.0
9997,1.0
